ID;A_LECTIVO;CURSO_SIGLA;CODIGO;NOME;PERIODO;ESTADO;RESULTADO;ESTADO_RESULTADO;ANO_CURRICULAR
573;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
574;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
575;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
576;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;R;N;1
577;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;12;V;1
577;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;R;N;1
578;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
579;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
579;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;R;N;1
580;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
581;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
582;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
583;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
584;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;18;V;1
585;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
586;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
587;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;11;V;1
587;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;R;N;1
588;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
589;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
590;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
591;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;R;N;1
592;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
593;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
594;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
594;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;R;N;1
595;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
595;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;R;N;1
596;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
596;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;R;N;1
597;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
598;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
599;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
600;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;10;V;1
601;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
601;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;R;N;1
602;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
603;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
604;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;14;V;1
605;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;13;V;1
605;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;R;N;1
606;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
607;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
608;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
610;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;F;N;1
611;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
612;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;13;N;1
612;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;14;V;1
613;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;S;N;1
614;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;10;V;1
614;2011;MI:ERS;CC114;Estruturas de Dados;2S;V;R;N;1
7;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
128;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
25;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
27;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
27;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
150;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;14;V;1
165;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
356;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;12;V;1
359;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
360;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
41;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
58;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;11;V;1
95;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;12;V;1
100;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
100;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
361;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
372;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
373;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
376;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;18;V;1
378;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
380;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
389;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
389;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
390;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
528;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
529;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
109;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;17;V;1
411;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;11;V;1
440;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
428;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
184;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;11;V;1
184;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
456;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
457;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
458;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
463;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
467;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;13;V;1
469;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
473;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
480;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
485;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;12;V;1
486;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
532;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
492;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
493;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
493;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
496;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
499;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;11;V;1
499;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
504;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
504;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
506;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
507;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
509;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
510;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
513;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
514;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
516;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
516;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
517;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
518;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
520;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
524;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
548;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
548;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
549;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
550;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
550;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
551;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
552;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
553;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
554;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
555;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
556;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
557;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
558;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
558;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
559;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
560;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
561;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
615;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
562;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
563;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;12;N;1
563;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;16;V;1
564;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
565;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
566;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
616;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
567;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
568;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
569;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
570;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
571;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;12;V;1
571;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
572;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
572;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
573;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
575;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
576;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;15;V;1
577;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;11;V;1
578;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
579;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
580;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
581;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
582;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;12;V;1
583;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
583;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
584;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;16;V;1
585;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
586;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
587;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
588;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
589;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
589;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
590;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
590;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
591;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;12;V;1
591;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
592;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
593;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;12;V;1
593;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
594;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
595;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
596;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
597;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
597;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
598;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
598;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
599;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
600;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;11;V;1
601;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
602;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;15;V;1
602;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
603;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
604;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;15;V;1
605;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;13;V;1
606;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
607;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
608;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
609;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
610;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
611;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;F;N;1
611;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
612;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
612;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;R;N;1
613;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
614;2011;MI:ERS;CC115;Estruturas Discretas;1S;V;10;V;1
7;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
128;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
139;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
25;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
26;2011;MI:ERS;CC116;Programação Funcional;2S;V;5;N;1
26;2011;MI:ERS;CC116;Programação Funcional;2S;V;7;N;1
27;2011;MI:ERS;CC116;Programação Funcional;2S;V;2;N;1
27;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
617;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
165;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
359;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
360;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
105;2011;MI:ERS;CC116;Programação Funcional;2S;V;4;N;1
105;2011;MI:ERS;CC116;Programação Funcional;2S;V;8;N;1
361;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
362;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
373;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
378;2011;MI:ERS;CC116;Programação Funcional;2S;V;0;N;1
378;2011;MI:ERS;CC116;Programação Funcional;2S;V;2;N;1
380;2011;MI:ERS;CC116;Programação Funcional;2S;V;17;V;1
380;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
387;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
389;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
390;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
528;2011;MI:ERS;CC116;Programação Funcional;2S;V;8;N;1
528;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
529;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
393;2011;MI:ERS;CC116;Programação Funcional;2S;V;15;V;1
404;2011;MI:ERS;CC116;Programação Funcional;2S;V;13;V;1
440;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
419;2011;MI:ERS;CC116;Programação Funcional;2S;V;14;V;1
419;2011;MI:ERS;CC116;Programação Funcional;2S;V;8;N;1
427;2011;MI:ERS;CC116;Programação Funcional;2S;V;12;V;1
428;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
428;2011;MI:ERS;CC116;Programação Funcional;2S;V;8;N;1
456;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
457;2011;MI:ERS;CC116;Programação Funcional;2S;V;0;N;1
457;2011;MI:ERS;CC116;Programação Funcional;2S;V;2;N;1
458;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
461;2011;MI:ERS;CC116;Programação Funcional;2S;V;12;V;1
463;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
464;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
465;2011;MI:ERS;CC116;Programação Funcional;2S;V;12;V;1
467;2011;MI:ERS;CC116;Programação Funcional;2S;V;15;V;1
469;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
471;2011;MI:ERS;CC116;Programação Funcional;2S;V;5;N;1
471;2011;MI:ERS;CC116;Programação Funcional;2S;V;7;N;1
473;2011;MI:ERS;CC116;Programação Funcional;2S;V;1;N;1
473;2011;MI:ERS;CC116;Programação Funcional;2S;V;2;N;1
475;2011;MI:ERS;CC116;Programação Funcional;2S;V;1;N;1
475;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
476;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
477;2011;MI:ERS;CC116;Programação Funcional;2S;V;12;V;1
480;2011;MI:ERS;CC116;Programação Funcional;2S;V;11;V;1
480;2011;MI:ERS;CC116;Programação Funcional;2S;V;7;N;1
484;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
484;2011;MI:ERS;CC116;Programação Funcional;2S;V;8;N;1
485;2011;MI:ERS;CC116;Programação Funcional;2S;V;11;N;1
485;2011;MI:ERS;CC116;Programação Funcional;2S;V;14;V;1
486;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
488;2011;MI:ERS;CC116;Programação Funcional;2S;V;8;N;1
488;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
491;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
492;2011;MI:ERS;CC116;Programação Funcional;2S;V;14;V;1
493;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
494;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
496;2011;MI:ERS;CC116;Programação Funcional;2S;V;1;N;1
496;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
498;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;N;1
498;2011;MI:ERS;CC116;Programação Funcional;2S;V;16;V;1
499;2011;MI:ERS;CC116;Programação Funcional;2S;V;3;N;1
499;2011;MI:ERS;CC116;Programação Funcional;2S;V;5;N;1
501;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
504;2011;MI:ERS;CC116;Programação Funcional;2S;V;2;N;1
506;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
507;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
509;2011;MI:ERS;CC116;Programação Funcional;2S;V;4;N;1
509;2011;MI:ERS;CC116;Programação Funcional;2S;V;5;N;1
510;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
513;2011;MI:ERS;CC116;Programação Funcional;2S;V;0;N;1
513;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
514;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
516;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
517;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
518;2011;MI:ERS;CC116;Programação Funcional;2S;V;4;N;1
518;2011;MI:ERS;CC116;Programação Funcional;2S;V;5;N;1
520;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
521;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
522;2011;MI:ERS;CC116;Programação Funcional;2S;V;11;V;1
522;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
524;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
548;2011;MI:ERS;CC116;Programação Funcional;2S;V;12;V;1
549;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
550;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
551;2011;MI:ERS;CC116;Programação Funcional;2S;V;6;N;1
551;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
552;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
553;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
554;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
555;2011;MI:ERS;CC116;Programação Funcional;2S;V;13;V;1
556;2011;MI:ERS;CC116;Programação Funcional;2S;V;2;N;1
556;2011;MI:ERS;CC116;Programação Funcional;2S;V;3;N;1
557;2011;MI:ERS;CC116;Programação Funcional;2S;V;2;N;1
557;2011;MI:ERS;CC116;Programação Funcional;2S;V;3;N;1
558;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
559;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
560;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
561;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
615;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
562;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
562;2011;MI:ERS;CC116;Programação Funcional;2S;V;4;N;1
563;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;N;1
563;2011;MI:ERS;CC116;Programação Funcional;2S;V;14;V;1
564;2011;MI:ERS;CC116;Programação Funcional;2S;V;1;N;1
564;2011;MI:ERS;CC116;Programação Funcional;2S;V;2;N;1
565;2011;MI:ERS;CC116;Programação Funcional;2S;V;3;N;1
565;2011;MI:ERS;CC116;Programação Funcional;2S;V;7;N;1
566;2011;MI:ERS;CC116;Programação Funcional;2S;V;1;N;1
566;2011;MI:ERS;CC116;Programação Funcional;2S;V;4;N;1
616;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
567;2011;MI:ERS;CC116;Programação Funcional;2S;V;2;N;1
567;2011;MI:ERS;CC116;Programação Funcional;2S;V;5;N;1
568;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
569;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
570;2011;MI:ERS;CC116;Programação Funcional;2S;V;11;V;1
571;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
572;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
573;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
574;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
575;2011;MI:ERS;CC116;Programação Funcional;2S;V;0;N;1
575;2011;MI:ERS;CC116;Programação Funcional;2S;V;1;N;1
576;2011;MI:ERS;CC116;Programação Funcional;2S;V;5;N;1
576;2011;MI:ERS;CC116;Programação Funcional;2S;V;8;N;1
577;2011;MI:ERS;CC116;Programação Funcional;2S;V;12;N;1
577;2011;MI:ERS;CC116;Programação Funcional;2S;V;17;V;1
578;2011;MI:ERS;CC116;Programação Funcional;2S;V;4;N;1
578;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
579;2011;MI:ERS;CC116;Programação Funcional;2S;V;4;N;1
579;2011;MI:ERS;CC116;Programação Funcional;2S;V;5;N;1
580;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
581;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
582;2011;MI:ERS;CC116;Programação Funcional;2S;V;11;V;1
583;2011;MI:ERS;CC116;Programação Funcional;2S;V;3;N;1
583;2011;MI:ERS;CC116;Programação Funcional;2S;V;7;N;1
584;2011;MI:ERS;CC116;Programação Funcional;2S;V;17;V;1
585;2011;MI:ERS;CC116;Programação Funcional;2S;V;2;N;1
585;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
586;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
587;2011;MI:ERS;CC116;Programação Funcional;2S;V;11;V;1
588;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
589;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
590;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
591;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
592;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
593;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
594;2011;MI:ERS;CC116;Programação Funcional;2S;V;11;V;1
594;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
595;2011;MI:ERS;CC116;Programação Funcional;2S;V;1;N;1
595;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
596;2011;MI:ERS;CC116;Programação Funcional;2S;V;0;N;1
596;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
597;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
598;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
599;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
600;2011;MI:ERS;CC116;Programação Funcional;2S;V;17;V;1
601;2011;MI:ERS;CC116;Programação Funcional;2S;V;13;V;1
601;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
602;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
602;2011;MI:ERS;CC116;Programação Funcional;2S;V;2;N;1
603;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
604;2011;MI:ERS;CC116;Programação Funcional;2S;V;14;V;1
605;2011;MI:ERS;CC116;Programação Funcional;2S;V;15;V;1
606;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
607;2011;MI:ERS;CC116;Programação Funcional;2S;V;3;N;1
607;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
608;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
610;2011;MI:ERS;CC116;Programação Funcional;2S;V;12;V;1
611;2011;MI:ERS;CC116;Programação Funcional;2S;V;F;N;1
612;2011;MI:ERS;CC116;Programação Funcional;2S;V;11;V;1
613;2011;MI:ERS;CC116;Programação Funcional;2S;V;10;V;1
614;2011;MI:ERS;CC116;Programação Funcional;2S;V;14;V;1
217;2011;MI:ERS;CC205;Interacção Pessoa-Máquina;1S;V;R;N;3
132;2011;MI:ERS;CC205;Interacção Pessoa-Máquina;1S;V;17;V;3
271;2011;MI:ERS;CC205;Interacção Pessoa-Máquina;1S;V;17;V;3
141;2011;MI:ERS;CC205;Interacção Pessoa-Máquina;1S;V;15;V;3
435;2011;MI:ERS;CC205;Interacção Pessoa-Máquina;1S;V;15;V;3
438;2011;MI:ERS;CC205;Interacção Pessoa-Máquina;1S;V;11;V;3
